Sample in Buffer,Sample in Window,TRIGGER,Top_BD_i/xlslice_0_Dout_p1[15:0],Top_BD_i/xlslice_1_Dout[15:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_expected_angle[9:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_n_pulses[7:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_pulse_counter[7:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_mod_sin[15:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_mod_cos[15:0],Top_BD_i/cobros_stoneage_wrap_0_update,Top_BD_i/HAXI_interconnect_0_M_axi_awvalid,Top_BD_i/clk_wiz_1_clk_out4
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,UNSIGNED,SIGNED,UNSIGNED,SIGNED,SIGNED,HEX,HEX,HEX
31877,31877,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31878,31878,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31879,31879,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31880,31880,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31881,31881,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31882,31882,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31883,31883,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31884,31884,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31885,31885,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31886,31886,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31887,31887,0,-31254,-7228,551,0,45,7407,7021,0,0,1
31888,31888,0,-31249,-7100,551,0,45,7407,7021,0,0,1
31889,31889,0,-31249,-7100,551,0,45,7407,7021,0,0,1
31890,31890,0,-31249,-7100,551,0,45,7407,7021,0,0,1
31891,31891,0,-31249,-7100,551,0,45,7407,7021,1,0,1
31892,31892,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31893,31893,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31894,31894,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31895,31895,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31896,31896,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31897,31897,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31898,31898,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31899,31899,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31900,31900,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31901,31901,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31902,31902,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31903,31903,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31904,31904,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31905,31905,0,-31249,-7100,551,0,45,7405,6897,0,0,1
31906,31906,0,-31341,-7120,551,0,45,7405,6897,0,0,1
31907,31907,0,-31341,-7120,551,0,45,7405,6897,0,0,1
31908,31908,0,-31341,-7120,551,0,45,7405,6897,0,0,1
31909,31909,0,-31341,-7120,551,0,45,7405,6897,1,0,1
31910,31910,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31911,31911,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31912,31912,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31913,31913,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31914,31914,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31915,31915,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31916,31916,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31917,31917,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31918,31918,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31919,31919,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31920,31920,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31921,31921,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31922,31922,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31923,31923,0,-31341,-7120,551,0,45,7427,6917,0,0,1
31924,31924,0,-31415,-7015,551,0,45,7427,6917,0,0,1
31925,31925,0,-31415,-7015,551,0,45,7427,6917,0,0,1
31926,31926,0,-31415,-7015,551,0,45,7427,6917,0,0,1
31927,31927,0,-31415,-7015,551,0,45,7427,6917,1,0,1
31928,31928,0,-31415,-7015,551,-1,43,7445,6815,0,0,1
31929,31929,0,-31415,-7015,551,-1,38,7445,6815,0,0,1
31930,31930,0,-31415,-7015,551,-1,33,7445,6815,0,0,1
31931,31931,0,-31415,-7015,551,-1,28,7445,6815,0,0,1
31932,31932,0,-31415,-7015,551,-1,23,7445,6815,0,0,1
31933,31933,0,-31415,-7015,551,-1,18,7445,6815,0,0,1
31934,31934,0,-31415,-7015,551,-1,13,7445,6815,0,0,1
31935,31935,0,-31415,-7015,551,-1,8,7445,6815,0,0,1
31936,31936,0,-31415,-7015,551,-1,3,7445,6815,0,0,1
31937,31937,0,-31415,-7015,550,-1,88,7445,6815,0,0,1
31938,31938,0,-31415,-7015,550,-1,83,7445,6815,0,0,1
31939,31939,0,-31415,-7015,550,-1,78,7445,6815,0,0,1
31940,31940,0,-31415,-7015,550,-1,73,7445,6815,0,0,1
31941,31941,0,-31415,-7015,550,-1,68,7445,6815,0,0,1
31942,31942,0,-31438,-6963,550,-1,63,7445,6815,0,0,1
31943,31943,0,-31438,-6963,550,-1,58,7445,6815,0,0,1
31944,31944,0,-31438,-6963,550,-1,53,7445,6815,0,0,1
31945,31945,0,-31438,-6963,550,-1,48,7445,6815,1,0,1
31946,31946,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31947,31947,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31948,31948,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31949,31949,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31950,31950,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31951,31951,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31952,31952,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31953,31953,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31954,31954,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31955,31955,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31956,31956,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31957,31957,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31958,31958,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31959,31959,0,-31438,-6963,550,0,45,7264,6774,0,0,1
31960,31960,0,-31477,-6948,550,0,45,7264,6774,0,0,1
31961,31961,0,-31477,-6948,550,0,45,7264,6774,0,0,1
31962,31962,0,-31477,-6948,550,0,45,7264,6774,0,0,1
31963,31963,0,-31477,-6948,550,0,45,7264,6774,1,0,1
31964,31964,0,-31477,-6948,550,-1,43,7273,6760,0,0,1
31965,31965,0,-31477,-6948,550,-1,38,7273,6760,0,0,1
31966,31966,0,-31477,-6948,550,-1,33,7273,6760,0,0,1
31967,31967,0,-31477,-6948,550,-1,28,7273,6760,0,0,1
31968,31968,0,-31477,-6948,550,-1,23,7273,6760,0,0,1
31969,31969,0,-31477,-6948,550,-1,18,7273,6760,0,0,1
31970,31970,0,-31477,-6948,550,-1,13,7273,6760,0,0,1
31971,31971,0,-31477,-6948,550,-1,8,7273,6760,0,0,1
31972,31972,0,-31477,-6948,550,-1,3,7273,6760,0,0,1
31973,31973,0,-31477,-6948,549,-1,88,7273,6760,0,0,1
31974,31974,0,-31477,-6948,549,-1,83,7273,6760,0,0,1
31975,31975,0,-31477,-6948,549,-1,78,7273,6760,0,0,1
31976,31976,0,-31477,-6948,549,-1,73,7273,6760,0,0,1
31977,31977,0,-31477,-6948,549,-1,68,7273,6760,0,0,1
31978,31978,0,-31319,-6822,549,-1,63,7273,6760,0,0,1
31979,31979,0,-31319,-6822,549,-1,58,7273,6760,0,0,1
31980,31980,0,-31319,-6822,549,-1,53,7273,6760,0,0,1
31981,31981,0,-31319,-6822,549,-1,48,7273,6760,1,0,1
31982,31982,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31983,31983,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31984,31984,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31985,31985,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31986,31986,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31987,31987,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31988,31988,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31989,31989,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31990,31990,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31991,31991,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31992,31992,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31993,31993,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31994,31994,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31995,31995,0,-31319,-6822,549,0,45,7049,6647,0,0,1
31996,31996,0,-31344,-6772,549,0,45,7049,6647,0,0,1
31997,31997,0,-31344,-6772,549,0,45,7049,6647,0,0,1
31998,31998,0,-31344,-6772,549,0,45,7049,6647,0,0,1
31999,31999,0,-31344,-6772,549,0,45,7049,6647,1,0,1
32000,32000,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32001,32001,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32002,32002,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32003,32003,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32004,32004,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32005,32005,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32006,32006,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32007,32007,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32008,32008,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32009,32009,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32010,32010,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32011,32011,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32012,32012,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32013,32013,0,-31344,-6772,549,0,45,7055,6598,0,0,1
32014,32014,0,-31290,-6741,549,0,45,7055,6598,0,0,1
32015,32015,0,-31290,-6741,549,0,45,7055,6598,0,0,1
32016,32016,0,-31290,-6741,549,0,45,7055,6598,0,0,1
32017,32017,0,-31290,-6741,549,0,45,7055,6598,1,0,1
32018,32018,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32019,32019,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32020,32020,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32021,32021,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32022,32022,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32023,32023,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32024,32024,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32025,32025,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32026,32026,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32027,32027,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32028,32028,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32029,32029,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32030,32030,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32031,32031,0,-31290,-6741,549,0,45,7043,6568,0,0,1
32032,32032,0,-31302,-6660,549,0,45,7043,6568,0,0,1
32033,32033,0,-31302,-6660,549,0,45,7043,6568,0,0,1
32034,32034,0,-31302,-6660,549,0,45,7043,6568,0,0,1
32035,32035,0,-31302,-6660,549,0,45,7043,6568,1,0,1
32036,32036,0,-31302,-6660,549,-1,43,7046,6489,0,0,1
32037,32037,0,-31302,-6660,549,-1,38,7046,6489,0,0,1
32038,32038,0,-31302,-6660,549,-1,33,7046,6489,0,0,1
32039,32039,0,-31302,-6660,549,-1,28,7046,6489,0,0,1
32040,32040,0,-31302,-6660,549,-1,23,7046,6489,0,0,1
32041,32041,0,-31302,-6660,549,-1,18,7046,6489,0,0,1
32042,32042,0,-31302,-6660,549,-1,13,7046,6489,0,0,1
32043,32043,0,-31302,-6660,549,-1,8,7046,6489,0,0,1
32044,32044,0,-31302,-6660,549,-1,3,7046,6489,0,0,1
32045,32045,0,-31302,-6660,548,-1,88,7046,6489,0,0,1
32046,32046,0,-31302,-6660,548,-1,83,7046,6489,0,0,1
32047,32047,0,-31302,-6660,548,-1,78,7046,6489,0,0,1
32048,32048,0,-31302,-6660,548,-1,73,7046,6489,0,0,1
32049,32049,0,-31302,-6660,548,-1,68,7046,6489,0,0,1
32050,32050,0,-31330,-6621,548,-1,63,7046,6489,0,0,1
32051,32051,0,-31330,-6621,548,-1,58,7046,6489,0,0,1
32052,32052,0,-31330,-6621,548,-1,53,7046,6489,0,0,1
32053,32053,0,-31330,-6621,548,-1,48,7046,6489,1,0,1
32054,32054,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32055,32055,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32056,32056,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32057,32057,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32058,32058,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32059,32059,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32060,32060,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32061,32061,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32062,32062,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32063,32063,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32064,32064,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32065,32065,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32066,32066,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32067,32067,0,-31330,-6621,548,0,45,6864,6460,0,0,1
32068,32068,0,-31313,-6637,548,0,45,6864,6460,0,0,1
32069,32069,0,-31313,-6637,548,0,45,6864,6460,0,0,1
32070,32070,0,-31313,-6637,548,0,45,6864,6460,0,0,1
32071,32071,0,-31313,-6637,548,0,45,6864,6460,1,0,1
32072,32072,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32073,32073,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32074,32074,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32075,32075,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32076,32076,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32077,32077,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32078,32078,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32079,32079,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32080,32080,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32081,32081,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32082,32082,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32083,32083,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32084,32084,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32085,32085,0,-31313,-6637,548,0,45,6861,6475,0,0,1
32086,32086,0,-30595,-6385,548,0,45,6861,6475,0,0,1
32087,32087,0,-30595,-6385,548,0,45,6861,6475,0,0,1
32088,32088,0,-30595,-6385,548,0,45,6861,6475,0,0,1
32089,32089,0,-30595,-6385,548,0,45,6861,6475,1,0,1
32090,32090,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32091,32091,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32092,32092,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32093,32093,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32094,32094,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32095,32095,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32096,32096,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32097,32097,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32098,32098,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32099,32099,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32100,32100,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32101,32101,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32102,32102,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32103,32103,0,-30595,-6385,548,0,45,6703,6229,0,0,1
32104,32104,0,-31404,-6515,548,0,45,6703,6229,0,0,1
32105,32105,0,-31404,-6515,548,0,45,6703,6229,0,0,1
32106,32106,0,-31404,-6515,548,0,45,6703,6229,0,0,1
32107,32107,0,-31404,-6515,548,0,45,6703,6229,1,0,1
32108,32108,0,-31404,-6515,548,-1,43,6881,6356,0,0,1
32109,32109,0,-31404,-6515,548,-1,38,6881,6356,0,0,1
32110,32110,0,-31404,-6515,548,-1,33,6881,6356,0,0,1
32111,32111,0,-31404,-6515,548,-1,28,6881,6356,0,0,1
32112,32112,0,-31404,-6515,548,-1,23,6881,6356,0,0,1
32113,32113,0,-31404,-6515,548,-1,18,6881,6356,0,0,1
32114,32114,0,-31404,-6515,548,-1,13,6881,6356,0,0,1
32115,32115,0,-31404,-6515,548,-1,8,6881,6356,0,0,1
32116,32116,0,-31404,-6515,548,-1,3,6881,6356,0,0,1
32117,32117,0,-31404,-6515,547,-1,88,6881,6356,0,0,1
32118,32118,0,-31404,-6515,547,-1,83,6881,6356,0,0,1
32119,32119,0,-31404,-6515,547,-1,78,6881,6356,0,0,1
32120,32120,0,-31404,-6515,547,-1,73,6881,6356,0,0,1
32121,32121,0,-31404,-6515,547,-1,68,6881,6356,0,0,1
32122,32122,0,-31605,-6655,547,-1,63,6881,6356,0,0,1
32123,32123,0,-31605,-6655,547,-1,58,6881,6356,0,0,1
32124,32124,0,-31605,-6655,547,-1,53,6881,6356,0,0,1
32125,32125,0,-31605,-6655,547,-1,48,6881,6356,1,0,1
32126,32126,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32127,32127,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32128,32128,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32129,32129,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32130,32130,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32131,32131,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32132,32132,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32133,32133,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32134,32134,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32135,32135,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32136,32136,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32137,32137,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32138,32138,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32139,32139,0,-31605,-6655,547,0,45,6736,6502,0,0,1
32140,32140,0,-31600,-6527,547,0,45,6736,6502,0,0,1
32141,32141,0,-31600,-6527,547,0,45,6736,6502,0,0,1
32142,32142,0,-31600,-6527,547,0,45,6736,6502,0,0,1
32143,32143,0,-31600,-6527,547,0,45,6736,6502,1,0,1
32144,32144,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32145,32145,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32146,32146,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32147,32147,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32148,32148,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32149,32149,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32150,32150,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32151,32151,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32152,32152,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32153,32153,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32154,32154,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32155,32155,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32156,32156,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32157,32157,0,-31600,-6527,547,0,45,6735,6377,0,0,1
32158,32158,0,-31601,-6472,547,0,45,6735,6377,0,0,1
32159,32159,0,-31601,-6472,547,0,45,6735,6377,0,0,1
32160,32160,0,-31601,-6472,547,0,45,6735,6377,0,0,1
32161,32161,0,-31601,-6472,547,0,45,6735,6377,1,0,1
32162,32162,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32163,32163,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32164,32164,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32165,32165,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32166,32166,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32167,32167,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32168,32168,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32169,32169,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32170,32170,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32171,32171,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32172,32172,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32173,32173,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32174,32174,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32175,32175,0,-31601,-6472,547,0,45,6735,6323,0,0,1
32176,32176,0,-32258,-6745,547,0,45,6735,6323,0,0,1
32177,32177,0,-32258,-6745,547,0,45,6735,6323,0,0,1
32178,32178,0,-32258,-6745,547,0,45,6735,6323,0,0,1
32179,32179,0,-32258,-6745,547,0,45,6735,6323,1,0,1
32180,32180,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32181,32181,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32182,32182,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32183,32183,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32184,32184,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32185,32185,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32186,32186,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32187,32187,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32188,32188,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32189,32189,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32190,32190,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32191,32191,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32192,32192,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32193,32193,0,-32258,-6745,547,0,45,6875,6590,0,0,1
32194,32194,0,-31389,-6141,547,0,45,6875,6590,0,0,1
32195,32195,0,-31389,-6141,547,0,45,6875,6590,0,0,1
32196,32196,0,-31389,-6141,547,0,45,6875,6590,0,0,1
32197,32197,0,-31389,-6141,547,0,45,6875,6590,1,0,1
32198,32198,0,-31389,-6141,547,-1,43,6690,6000,0,0,1
32199,32199,0,-31389,-6141,547,-1,38,6690,6000,0,0,1
32200,32200,0,-31389,-6141,547,-1,33,6690,6000,0,0,1
32201,32201,0,-31389,-6141,547,-1,28,6690,6000,0,0,1
32202,32202,0,-31389,-6141,547,-1,23,6690,6000,0,0,1
32203,32203,0,-31389,-6141,547,-1,18,6690,6000,0,0,1
32204,32204,0,-31389,-6141,547,-1,13,6690,6000,0,0,1
32205,32205,0,-31389,-6141,547,-1,8,6690,6000,0,0,1
32206,32206,0,-31389,-6141,547,-1,3,6690,6000,0,0,1
32207,32207,0,-31389,-6141,546,-1,88,6690,6000,0,0,1
32208,32208,0,-31389,-6141,546,-1,83,6690,6000,0,0,1
32209,32209,0,-31389,-6141,546,-1,78,6690,6000,0,0,1
32210,32210,0,-31389,-6141,546,-1,73,6690,6000,0,0,1
32211,32211,0,-31389,-6141,546,-1,68,6690,6000,0,0,1
32212,32212,0,-31511,-6231,546,-1,63,6690,6000,0,0,1
32213,32213,0,-31511,-6231,546,-1,58,6690,6000,0,0,1
32214,32214,0,-31511,-6231,546,-1,53,6690,6000,0,0,1
32215,32215,0,-31511,-6231,546,-1,48,6690,6000,1,0,1
32216,32216,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32217,32217,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32218,32218,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32219,32219,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32220,32220,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32221,32221,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32222,32222,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32223,32223,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32224,32224,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32225,32225,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32226,32226,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32227,32227,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32228,32228,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32229,32229,0,-31511,-6231,546,0,45,6525,6095,0,0,1
32230,32230,0,-31512,-6175,546,0,45,6525,6095,0,0,1
32231,32231,0,-31512,-6175,546,0,45,6525,6095,0,0,1
32232,32232,0,-31512,-6175,546,0,45,6525,6095,0,0,1
32233,32233,0,-31512,-6175,546,0,45,6525,6095,1,0,1
32234,32234,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32235,32235,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32236,32236,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32237,32237,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32238,32238,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32239,32239,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32240,32240,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32241,32241,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32242,32242,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32243,32243,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32244,32244,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32245,32245,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32246,32246,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32247,32247,0,-31512,-6175,546,0,45,6525,6041,0,0,1
32248,32248,0,-31392,-6034,546,0,45,6525,6041,0,0,1
32249,32249,0,-31392,-6034,546,0,45,6525,6041,0,0,1
32250,32250,0,-31392,-6034,546,0,45,6525,6041,0,0,1
32251,32251,0,-31392,-6034,546,0,45,6525,6041,1,0,1
32252,32252,0,-31392,-6034,546,-1,43,6501,5903,0,0,1
32253,32253,0,-31392,-6034,546,-1,38,6501,5903,0,0,1
32254,32254,0,-31392,-6034,546,-1,33,6501,5903,0,0,1
32255,32255,0,-31392,-6034,546,-1,28,6501,5903,0,0,1
32256,32256,0,-31392,-6034,546,-1,23,6501,5903,0,0,1
32257,32257,0,-31392,-6034,546,-1,18,6501,5903,0,0,1
32258,32258,0,-31392,-6034,546,-1,13,6501,5903,0,0,1
32259,32259,0,-31392,-6034,546,-1,8,6501,5903,0,0,1
32260,32260,0,-31392,-6034,546,-1,3,6501,5903,0,0,1
32261,32261,0,-31392,-6034,545,-1,88,6501,5903,0,0,1
32262,32262,0,-31392,-6034,545,-1,83,6501,5903,0,0,1
32263,32263,0,-31392,-6034,545,-1,78,6501,5903,0,0,1
32264,32264,0,-31392,-6034,545,-1,73,6501,5903,0,0,1
32265,32265,0,-31392,-6034,545,-1,68,6501,5903,0,0,1
32266,32266,0,-31438,-6039,545,-1,63,6501,5903,0,0,1
32267,32267,0,-31438,-6039,545,-1,58,6501,5903,0,0,1
32268,32268,0,-31438,-6039,545,-1,53,6501,5903,0,0,1
32269,32269,0,-31438,-6039,545,-1,48,6501,5903,1,0,1
32270,32270,0,-31438,-6039,545,0,45,6322,5915,0,0,1
32271,32271,0,-31438,-6039,545,0,45,6322,5915,0,0,1
32272,32272,0,-31438,-6039,545,0,45,6322,5915,0,0,1
